Subject,trial_id,condition_id,object_number,start_time,end_time,duration,start_position,end_position,distance,hit_try,letter,input_letters,right_letters
9,6,1,7,1374.058,1375.136,1.077393,10,4,108,2,A,AAACACA,AAACACA
9,7,1,1,1380.935,1382.28,1.344971,4,13,-162,1,C,,C
9,7,1,2,1384.291,1385.08,0.7891846,13,7,108,1,A,,CA
9,7,1,3,1387.092,1388.147,1.055542,7,0,126,1,C,,CAC
9,7,1,4,1390.158,1391.497,1.338501,0,9,-162,1,A,,CACA
9,7,1,5,1393.503,1394.458,0.9553223,9,2,126,1,C,,CACAC
9,7,1,6,1396.469,1397.602,1.132813,2,7,-90,2,B,,CACACB
9,7,1,7,1399.613,1400.713,1.099854,7,0,126,1,B,CACACBB,CACACBB
9,8,1,1,1407.091,1408.298,1.206421,0,9,-162,1,C,,C
9,8,1,2,1410.303,1411.407,1.104736,9,3,108,2,D,,CD
9,8,1,3,1413.414,1414.191,0.777832,3,17,108,1,A,,CDA
9,8,1,4,1416.208,1417.291,1.08374,17,9,144,1,A,,CDAA
9,8,1,5,1419.302,1419.936,0.6331787,9,14,-90,1,A,,CDAAA
9,8,1,6,1421.947,1423.169,1.22168,14,4,180,1,A,,CDAAAA
9,8,1,7,1425.18,1426.28,1.100342,4,13,-162,1,D,CDAAAAD,CDAAAAD
9,9,1,1,1432.313,1433.436,1.122803,13,7,108,2,D,,D
9,9,1,2,1435.447,1436.303,0.8552246,7,2,90,2,A,,DA
9,9,1,3,1438.313,1439.191,0.8776855,2,18,71.99999,2,D,,DAD
9,9,1,4,1441.202,1442.214,1.011475,18,11,126,1,B,,DADB
9,9,1,5,1444.225,1445.38,1.155396,11,3,144,1,D,,DADBD
9,9,1,6,1447.391,1448.191,0.8001709,3,9,-108,1,B,,DADBDB
9,9,1,7,1450.202,1450.858,0.6555176,9,14,-90,1,A,DADBDBA,DADBDBA
9,10,1,1,1456.925,1457.891,0.9665527,14,7,126,1,B,,B
9,10,1,2,1459.903,1460.958,1.05542,7,16,-162,1,A,,BA
9,10,1,3,1462.969,1463.936,0.9667969,16,11,90.00001,2,D,,BAD
9,10,1,4,1465.947,1466.913,0.9664307,11,16,-90.00001,2,C,,BADC
9,10,1,5,1468.925,1469.847,0.9217529,16,11,90.00001,2,D,,BADCD
9,10,1,6,1471.858,1472.836,0.9781494,11,4,126,1,D,,BADCDD
9,10,1,7,1474.852,1476.091,1.239014,4,16,144,1,A,BADCDDA,BADCDDA
